Easting,Northing,Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Elevation_shifted,Elevation_log,Annual_Rainfall_log,Elevation_log_scaled,Annual_Rainfall_log_scaled,Hydrology_Category_encoded,Hydrology_scaled,Runoff_Index,Cluster
273217,129313,Fine loamy,Brown Earth: Well drained mineral soils,19.6,1027,Poorly Drained,26.1,3.261935314328648,6.93537044601511,-1.6106244804546077,-0.5951840941953727,0,0.0,0.40481590580462734,2
67666,247137,Peat,Peat soils,18.0,1496,Peat,24.5,3.1986731175506815,7.311218384419629,-1.6944620162729191,0.910723545531893,1,0.3333333333333333,1.57739021219856,1
271514,246318,All,River alluvium,66.47039,869,AlluvMIN,72.97039,4.290053742425436,6.76849321164863,-0.24812175479757684,-1.2638100901122864,2,0.6666666666666666,-0.930476756778953,0
303620,166840,Fine loamy,Brown Earth: Well drained mineral soils,152.0,1166,Well Drained,158.5,5.065754593317335,7.062191632286556,0.7798673316262226,-0.08705042158255287,3,1.0,-0.08705042158255287,3
165344,388149,Peat,Peat soils,206.0,2039,Peat,212.5,5.358941988364472,7.620705086838262,1.1684107269814532,2.15074202626281,1,0.3333333333333333,2.817408692929477,2
170279,201707,Peat,Peat soils,129.5,1272,Peat,136.0,4.912654885736052,7.149131598557407,0.5769736151280741,0.2612914103845936,1,0.3333333333333333,0.9279580770512603,2
94373,260293,Peat,Peat soils,31.2,2497,Peat,37.7,3.629660094453965,7.823245690685523,-1.1233012290468334,2.9622602269035423,1,0.3333333333333333,3.628926893570209,1
168866,317753,Fine loamy,Luvisol: Well drained mineral soils,132.3,1202,Well Drained,138.8,4.933034048072704,7.0925737159746784,0.6039808775907223,0.03468128760547025,3,1.0,0.03468128760547025,3
274232,254998,Fine loamy,Luvisol: Well drained mineral soils,61.8,844,Well Drained,68.3,4.223909766576744,6.739336627357174,-0.3357783368768073,-1.3806315983510744,3,1.0,-1.3806315983510744,3
251047,299231,Fine loamy,Surface-water Gley: Poorly drained mineral soil,132.0,1146,Poorly Drained,138.5,4.930870325627393,7.044905117129371,0.6011134280355587,-0.15631219630445678,0,0.0,0.8436878036955432,2
151105,99590,Fine loamy,Surface-water Gley: Poorly drained mineral soil,104.9,1057,Poorly Drained,111.4,4.713127327493184,6.964135612418245,0.3125518962674843,-0.4799308776195653,0,0.0,0.5200691223804347,2
149058,173161,Peat,Peat soils,28.9,1136,Peat,35.4,3.5667118201397288,7.036148493750536,-1.2067227425463258,-0.19139730572498276,1,0.3333333333333333,0.475269360941684,1
256013,284815,Fine loamy,Brown Earth: Well drained mineral soils,100.3,963,Poorly Drained,106.8,4.6709579265260945,6.871091294610546,0.25666735788473843,-0.8527309776137848,0,0.0,0.1472690223862152,0
298801,253338,Fine loamy,Surface-water Gley: Poorly drained mineral soil,100.5,847,Poorly Drained,107.0,4.672828834461906,6.742880635791903,0.25914675820704863,-1.3664318413967809,0,0.0,-0.36643184139678087,0
99031,307910,Peat,Peat soils,190.8,2084,Peat,197.3,5.2847254130285695,7.642524134232902,1.0700560205384542,2.2381642702230673,1,0.3333333333333333,2.9048309368897343,2
307331,306255,Fine loamy,Brown Earth: Well drained mineral soils,2.1,809,Well Drained,8.6,2.151762203259462,6.697034247666484,-3.0818692791525573,-1.5501242847424799,3,1.0,-1.5501242847424799,3
110365,95186,Fine loamy,Surface-water Gley: Poorly drained mineral soil,166.0,1555,Poorly Drained,172.5,5.150397236471415,7.349873704738337,0.8920390706521788,1.0656035814079843,0,0.0,2.0656035814079843,2
129436,91200,Fine loamy,Brown Earth: Well drained mineral soils,155.8,1407,Well Drained,162.3,5.089446474520545,7.249925536717988,0.8112647386108173,0.6651418669244162,3,1.0,0.6651418669244162,3
253589,450191,Peat,Peat soils,1.5,1138,Well Drained,8.0,2.0794415416798357,7.037905963447182,-3.1777114465825957,-0.1843556626232471,3,1.0,-0.1843556626232471,3
303704,287044,Fine loamy,Brown Earth: Well drained mineral soils,58.9,884,Poorly Drained,65.4,4.180522258463153,6.785587645007929,-0.3932771584606856,-1.1953179283570403,0,0.0,-0.19531792835704032,2
146203,325563,Peat,Peat soils,306.1,1702,Peat,312.6,5.744924417987376,7.440146680662688,1.679929729116703,1.4272997628011195,1,0.3333333333333333,2.093966429467786,2
187102,422166,Peat,Peat soils,68.0,1665,Peat,74.5,4.310799125385514,7.418180822726788,-0.2206291624507701,1.3392892939416765,1,0.3333333333333333,2.0059559606083432,1
153018,110437,All,River alluvium,84.1,991,AlluvMIN,90.6,4.506454213048934,6.899723107284872,0.038660607039655605,-0.738012068608881,2,0.6666666666666666,-0.40467873527554765,0
291253,219495,Fine loamy,Surface-water Gley: Poorly drained mineral soil,96.6,857,Well Drained,103.1,4.635699391022914,6.754604099487962,0.209941368530878,-1.3194595109939473,3,1.0,-1.3194595109939473,3
145186,264571,Peat,Peat soils,61.3,1200,Peat,67.8,4.216562194946349,7.0909098220799835,-0.3455156259864922,0.028014574097999057,1,0.3333333333333333,0.6946812407646658,0
228113,402206,All,Lake alluvium,11.2,1105,Well Drained,17.7,2.8735646395797834,7.00850518208228,-2.125308478377046,-0.30215559378504575,3,1.0,-0.30215559378504575,3
221543,306096,Fine loamy,Surface-water Gley: Poorly drained mineral soil,71.1,1122,Poorly Drained,77.6,4.351567427189173,7.023758954738443,-0.1666014154423632,-0.24103839602924745,0,0.0,0.7589616039707525,2
109259,318243,Coarse loamy,Brown Earth: Well drained mineral soils,61.4,1426,Poorly Drained,67.9,4.21803603456465,7.2633296174768365,-0.3435624361182455,0.7188479154502078,0,0.0,1.7188479154502079,2
202970,280619,Peat,Peat soils,46.1,1044,Peat,52.6,3.9627161197436642,6.951772164398911,-0.6819223666002671,-0.5294674293024603,1,0.3333333333333333,0.13719923736420647,0
240683,145941,Fine loamy,Luvisol: Well drained mineral soils,73.1,938,Poorly Drained,79.6,4.377014092850337,6.844815479208263,-0.1328784995070842,-0.9580101267354527,0,0.0,0.041989873264547284,0
119138,56617,Peat,Peat soils,92.5,1944,Poorly Drained,99.0,4.59511985013459,7.573017256052546,0.156163774865328,1.959671485854687,0,0.0,2.9596714858546873,2
312013,219656,Peat,Lithosols: Stony mineral soils often overlying bedrock,348.0,1465,Poorly Drained,354.5,5.870708345972182,7.290292882446597,1.8466235068368426,0.8268814645560455,0,0.0,1.8268814645560454,2
182163,97296,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,77.7,1091,Well Drained,84.2,4.4331949212482815,6.9957661563048505,-0.05842546984631934,-0.35319697057787763,3,1.0,-0.35319697057787763,3
208011,247718,Fine loamy,Luvisol: Well drained mineral soils,62.8,911,Well Drained,69.3,4.238444906195857,6.815639990074331,-0.31651580173724386,-1.0749073808911502,3,1.0,-1.0749073808911502,3
78387,115876,Fine loamy,Surface-water Gley: Poorly drained mineral soil,22.6,1253,Well Drained,29.1,3.370738174177447,7.134093721192866,-1.466434677945482,0.2010392389753941,3,1.0,0.2010392389753941,3
182640,288419,Peat,Peat soils,78.0,1131,Peat,84.5,4.436751534363128,7.0317412587631285,-0.053712107133760525,-0.20905574723668674,1,0.3333333333333333,0.45761091942998,0
236376,305655,Coarse loamy,Brown Earth: Well drained mineral soils,58.5,1025,Poorly Drained,65.0,4.174387269895637,6.933423025730715,-0.4014074851007685,-0.6029868111571303,0,0.0,0.39701318884286974,2
108701,40973,All,River alluvium,30.0,1570,AlluvMIN,36.5,3.597312260588446,7.359467638255621,-1.1661698428236125,1.1040435362472858,2,0.6666666666666666,1.437376869580619,1
188580,114826,Fine loamy,Brown Earth: Well drained mineral soils,144.7,1185,Poorly Drained,151.2,5.018603463745433,7.078341579557671,0.7173808117819578,-0.022342526469424782,0,0.0,0.9776574735305752,2
272433,130949,Fine loamy,Brown Earth: Well drained mineral soils,26.2,997,Well Drained,32.7,3.487375077903208,6.905753276311464,-1.3118628942914052,-0.713851027192664,3,1.0,-0.713851027192664,3
54930,59189,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,28.8,1682,Well Drained,35.3,3.563882963939251,7.428333194190806,-1.2104716533510642,1.3799667386921106,3,1.0,1.3799667386921106,3
301554,157724,Fine loamy,Brown Earth: Well drained mineral soils,253.7,1180,Well Drained,260.2,5.561450566078405,7.074116816197362,1.4367830093603735,-0.039269860027076726,3,1.0,-0.039269860027076726,3
305634,263475,Fine loamy,Luvisol: Well drained mineral soils,78.5,830,Well Drained,85.0,4.442651256490317,6.7226297948554485,-0.04589356477595658,-1.4475707621171239,3,1.0,-1.4475707621171239,3
202958,401059,Peat,Peat soils,165.0,1790,Poorly Drained,171.5,5.144583266605995,7.490529402060711,0.8843341705433593,1.6291679049694925,0,0.0,2.6291679049694925,2
214055,324022,Peat,Peat soils,234.5,1893,Peat,241.0,5.484796933490655,7.546446273746024,1.3351986193931018,1.8532096933002078,1,0.3333333333333333,2.5198763599668745,2
86457,321879,Peat,Peat soils,72.2,1379,Poorly Drained,78.7,4.365643155423357,7.22983877815125,-0.1479477102265298,0.5846603740328661,0,0.0,1.584660374032866,2
156844,269013,Coarse loamy,Brown Earth: Well drained mineral soils,93.1,1179,Well Drained,99.6,4.601162164590552,7.07326971745971,0.16417128615054613,-0.04266392536650305,3,1.0,-0.04266392536650305,3
103166,227554,Peat,Peat soils,84.6,1444,Peat,91.1,4.511957804265912,7.275864600546533,0.04595418123218958,0.7690717555719306,1,0.3333333333333333,1.4357384222385974,2
153733,299338,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,156.4,1308,Poorly Drained,162.9,5.093136515607999,7.1770187659099,0.8161549252878032,0.3730267535256103,0,0.0,1.3730267535256102,2
104411,38989,Coarse loamy,Brown Earth: Well drained mineral soils,107.0,1598,Well Drained,113.5,4.7318028369214575,7.377133712833954,0.337301411307459,1.1748260893841624,3,1.0,1.1748260893841624,3
232874,446212,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,84.0,1263,Poorly Drained,90.5,4.505349850705881,7.142036574706803,0.037197062897850575,0.2328638216474381,0,0.0,1.2328638216474381,2
198111,308125,Clayey,Surface-water Gley: Poorly drained mineral soil,62.0,1101,Poorly Drained,68.5,4.22683374526818,7.004881989712859,-0.33190336602912124,-0.3166726165269404,0,0.0,0.6833273834730595,2
81594,120396,Fine loamy,Surface-water Gley: Poorly drained mineral soil,49.0,1239,Poorly Drained,55.5,4.0163830207523885,7.122866658599083,-0.6108008917743444,0.15605583583782534,0,0.0,1.1560558358378255,2
287852,190860,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,195.2,1102,Well Drained,201.7,5.3067814449601665,7.005789019253503,1.0992855361299696,-0.31303842680513,3,1.0,-0.31303842680513,3
209909,114335,Fine loamy,Brown Earth: Well drained mineral soils,33.5,1164,Well Drained,40.0,3.6888794541139363,7.060476365999801,-1.0448214189944656,-0.09392296853959174,3,1.0,-0.09392296853959174,3
95575,64107,Peat,Peat soils,79.0,2458,Poorly Drained,85.5,4.448516375942715,7.807510042216193,-0.03812087923525512,2.8992123002696526,0,0.0,3.8992123002696526,1
305572,271841,Fine loamy,Luvisol: Well drained mineral soils,55.5,789,Well Drained,62.0,4.127134385045092,6.672032945461067,-0.464028855017469,-1.6502968496209536,3,1.0,-1.6502968496209536,3
310881,216003,Peat,Peat soils,659.0,2095,Peat,665.5,6.500538637835167,7.647786045440933,2.681299226980527,2.259247137728946,1,0.3333333333333333,2.9259138043956128,2
212644,85791,Coarse loamy,Brown Earth: Well drained mineral soils,79.0,1253,Well Drained,85.5,4.448516375942715,7.134093721192866,-0.03812087923525512,0.2010392389753941,3,1.0,0.2010392389753941,3
266620,273631,Fine loamy,Luvisol: Well drained mineral soils,108.5,1006,Well Drained,115.0,4.74493212836325,6.914730892718563,0.3547008614938571,-0.6778804663552658,3,1.0,-0.6778804663552658,3
210396,225173,Coarse loamy,Brown Earth: Well drained mineral soils,66.6,904,Well Drained,73.1,4.291828366755733,6.807934943699926,-0.2457699532726077,-1.105779143149379,3,1.0,-1.105779143149379,3
272594,334547,All,River alluvium,38.2,907,AlluvMIN,44.7,3.7999735016195233,6.811244378601294,-0.8975952450498582,-1.0925192505388035,2,0.6666666666666666,-0.7591859172054701,0
209236,439949,Peat,Lithosols: Stony mineral soils often overlying bedrock,37.0,1151,Poorly Drained,43.5,3.7727609380946383,7.049254841255837,-0.9336583978555196,-0.13888418320810464,0,0.0,0.8611158167918953,2
198320,147186,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,92.9,1100,Poorly Drained,99.4,4.599152113662528,7.00397413672268,0.16150748809645257,-0.3203101055589788,0,0.0,0.6796898944410212,2
133053,255819,Peat,Peat soils,34.5,1183,Peat,41.0,3.713572066704308,7.076653815443951,-1.0120978036613035,-0.029104880637703882,1,0.3333333333333333,0.6375617860289629,1
102018,314301,Peat,Peat soils,71.6,1696,Peat,78.1,4.35799005684564,7.436617265234227,-0.15808989558854505,1.4131584755559268,1,0.3333333333333333,2.0798251422225933,1
205413,374553,Peat,Peat soils,163.1,1782,Peat,169.6,5.133442723357803,7.48605261786314,0.8695702871947639,1.611230801062122,1,0.3333333333333333,2.2778974677287884,2
261908,164315,Fine loamy,Surface-water Gley: Poorly drained mineral soil,297.0,1137,Poorly Drained,303.5,5.715381610499553,7.037027614686276,1.6407784459321058,-0.18787493724001825,0,0.0,0.8121250627599818,2
254926,194490,Fine loamy,Luvisol: Well drained mineral soils,96.6,884,Poorly Drained,103.1,4.635699391022914,6.785587645007929,0.209941368530878,-1.1953179283570403,0,0.0,-0.19531792835704032,0
107208,152930,Peat,Peat soils,40.6,1121,Well Drained,47.1,3.8522730010223722,7.022868086082641,-0.82828590427791,-0.2446078340324466,3,1.0,-0.2446078340324466,3
117258,236465,Fine loamy,Brown Earth: Well drained mineral soils,43.9,1492,Well Drained,50.4,3.919991175077323,7.30854279753919,-0.7385431332070842,0.900003287916246,3,1.0,0.900003287916246,3
92256,71114,Coarse loamy,Brown Earth: Well drained mineral soils,3.7,1775,Well Drained,10.2,2.322387720290225,7.4821189235521155,-2.8557496749631754,1.5954696920868532,3,1.0,1.5954696920868532,3
162078,152575,Fine loamy,Brown Earth: Well drained mineral soils,57.7,971,Well Drained,64.2,4.162003210695915,6.879355804460439,-0.4178193243920395,-0.8196176164646255,3,1.0,-0.8196176164646255,3
156899,132800,Fine loamy,Luvisol: Well drained mineral soils,64.8,921,Well Drained,71.3,4.26689632742025,6.826545223556594,-0.2788108662865567,-1.0312134484894926,3,1.0,-1.0312134484894926,3
192048,190104,Fine loamy,Luvisol: Well drained mineral soils,71.7,941,Well Drained,78.2,4.359269647551265,6.848005274576363,-0.15639413197173388,-0.9452295931122545,3,1.0,-0.9452295931122545,3
193932,203659,Fine loamy,Luvisol: Well drained mineral soils,49.4,898,Well Drained,55.9,4.023564380161053,6.80128303447162,-0.6012838735974196,-1.1324313072352084,3,1.0,-1.1324313072352084,3
251007,137643,All,River alluvium,65.6,968,AlluvMIN,72.1,4.278054044290903,6.876264611890766,-0.2640242237822328,-0.8320030788574723,2,0.6666666666666666,-0.4986697455241389,0
184327,184963,Fine loamy,Luvisol: Well drained mineral soils,50.8,928,Well Drained,57.3,4.048300623720694,6.834108738813838,-0.5685024367984346,-1.0009087580941471,3,1.0,-1.0009087580941471,3
215840,277480,Fine loamy,Luvisol: Well drained mineral soils,52.5,998,Well Drained,59.0,4.07753744390572,6.906754778648554,-0.5297566599472372,-0.7098383138942213,3,1.0,-0.7098383138942213,3
115702,179704,Peat,Peat soils,123.0,1696,Peat,129.5,4.863680881139593,7.436617265234227,0.5120713500528932,1.4131584755559268,1,0.3333333333333333,2.0798251422225933,2
256893,302667,Fine loamy,Surface-water Gley: Poorly drained mineral soil,161.6,1155,Poorly Drained,168.1,5.12455904041457,7.052721049232323,0.8577972833332985,-0.12499614887477214,0,0.0,0.8750038511252278,2
171889,223966,Fine loamy,Brown Earth: Well drained mineral soils,141.1,1151,Poorly Drained,147.6,4.994505912166372,7.049254841255837,0.6854457945593694,-0.13888418320810464,0,0.0,0.8611158167918953,2
310977,239330,Fine loamy,Luvisol: Well drained mineral soils,74.7,811,Poorly Drained,81.2,4.396915247167632,6.699500340161678,-0.10650471195497273,-1.5402434070009359,0,0.0,-0.5402434070009359,2
101843,30116,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,25.7,1203,Well Drained,32.2,3.4719664525503626,7.093404625868766,-1.3322830068661247,0.038010489204242826,3,1.0,0.038010489204242826,3
276010,244419,Fine loamy,Luvisol: Well drained mineral soils,94.6,867,Well Drained,101.1,4.616110126026426,6.7661917146603505,0.1839809088971159,-1.2730314840413612,3,1.0,-1.2730314840413612,3
107908,196387,Fine loamy,Surface-water Gley: Poorly drained mineral soil,52.5,1322,Well Drained,59.0,4.07753744390572,7.187657164114956,-0.5297566599472372,0.41565155865148473,3,1.0,0.41565155865148473,3
127288,305425,All,River alluvium,7.9,1225,AlluvMIN,14.4,2.667228206581955,7.111512116496157,-2.3987535841926424,0.11056166132941588,2,0.6666666666666666,0.44389499466274923,1
311795,213254,Peat,Peat soils,424.0,1706,Peat,430.5,6.064947323867785,7.442492722794441,2.1040365923132955,1.436699635484539,1,0.3333333333333333,2.1033663021512057,2
98753,94735,Fine loamy,Surface-water Gley: Poorly drained mineral soil,118.6,1538,Well Drained,125.1,4.829113417472866,7.338888133838879,0.46626119610773664,1.021587761567427,3,1.0,1.021587761567427,3
87662,81263,Peat,Peat soils,46.6,2509,Poorly Drained,53.1,3.9721769282478934,7.828038032125829,-0.6693845333880042,2.981461672088461,0,0.0,3.981461672088461,1
204604,106532,Coarse loamy,Surface-water Gley: Poorly drained mineral soil,194.4,1578,Poorly Drained,200.9,5.302807271820889,7.364547014255642,1.094018806552403,1.1243950410498638,0,0.0,2.1243950410498638,2
200449,309341,Fine loamy,Surface-water Gley: Poorly drained mineral soil,85.1,1110,Poorly Drained,91.6,4.517431271680085,7.01301578963963,0.05320783418383471,-0.28408297002858873,0,0.0,0.7159170299714113,2
257184,290986,Fine loamy,Brown Earth: Well drained mineral soils,128.9,1048,Poorly Drained,135.4,4.9082333604781745,6.955592608396297,0.5711140370378612,-0.514160079667297,0,0.0,0.48583992033270296,2
191142,342069,Fine loamy,Surface-water Gley: Poorly drained mineral soil,207.1,1537,Poorly Drained,213.6,5.36410510708604,7.338238150065589,1.1752530937154586,1.018983475552045,0,0.0,2.0189834755520453,2
201770,142853,Fine loamy,Luvisol: Well drained mineral soils,77.4,971,Well Drained,83.9,4.429625613473161,6.879355804460439,-0.06315565601885326,-0.8196176164646255,3,1.0,-0.8196176164646255,3
161216,69257,Coarse loamy,Brown Earth: Well drained mineral soils,19.0,1149,Well Drained,25.5,3.2386784521643803,7.047517221357296,-1.6414453832057656,-0.14584629424498474,3,1.0,-0.14584629424498474,3
