Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Hydrology_Category_Original,Raw_Hydrology,Flood_Risk_Index,Runoff_Index,Cluster,PC1_PCA,PC2_PCA,TSNE1,TSNE2
Coarse loamy,Brown Earth: Well drained mineral soils,-0.33503987978728955,-0.6260688791694616,Well Drained,Well Drained,0,-0.2910289993821721,3.3350398797872893,0,4.273788797456206,-0.29355875701661505,60.021103,-19.35429
Fine loamy,Luvisol: Well drained mineral soils,-0.10759666183357673,-0.6260688791694616,Poorly Drained,Poorly Drained,6,-0.5184722173358849,-2.892403338166423,1,-4.367384688678962,-0.29872784498160454,-49.27474,-13.086132
Fine loamy,Luvisol: Well drained mineral soils,0.034273860256362865,-0.7817809005379661,Well Drained,Well Drained,0,-0.8160547607943289,2.965726139743637,0,3.994388090964314,-0.8714483879793455,40.80388,-59.442245
Peat,Peat soils,2.029468821711705,1.1992220379835625,Peat,Peat,4,-0.8302467837281424,-3.029468821711705,3,-3.145578764359211,-1.2711680519220243,-9.729106,-28.465378
Fine loamy,Brown Earth: Well drained mineral soils,-0.7403842286156886,-0.3751995114090934,Poorly Drained,Poorly Drained,6,0.36518471720659523,-2.2596157713843112,1,-3.8887452199863883,0.6770651032740432,-46.159958,36.68084
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,1.0453828192783137,0.0804023288913455,Well Drained,Well Drained,0,-0.9649804903869682,1.9546171807216863,0,3.236706205429913,-1.2911473680186043,2.483013,-62.919636
Fine loamy,Brown Earth: Well drained mineral soils,-0.7460140112383052,-0.349247507847676,Poorly Drained,Poorly Drained,6,0.39676650339062924,-2.253985988761695,1,-3.8843531608922754,0.7071462714412929,-46.62262,37.375874
Fine loamy,Brown Earth: Well drained mineral soils,-0.9317968377846548,-0.29734350072484117,Well Drained,Well Drained,0,0.6344533370598137,3.931796837784655,0,4.725694132892264,0.7098001010022453,58.10815,42.17365
Fine loamy,Luvisol: Well drained mineral soils,0.10520912130133266,-0.3751995114090934,Well Drained,Well Drained,0,-0.48040863271042605,2.894790878698667,0,3.943183033307724,-0.5886540595232113,37.335323,-35.34911
Fine loamy,Brown Earth: Well drained mineral soils,-0.9925984901089145,-0.5914662077542384,Poorly Drained,Poorly Drained,6,0.40113228235467613,-2.0074015098910856,1,-3.6997533897460677,0.7806726948350032,-45.04404,42.850746
Peat,Peat soils,-1.0106137945012879,0.7609215333907353,Peat,Peat,4,1.7715353278920232,0.010613794501287854,2,-0.8553293271597207,1.9340344510588223,-8.335365,49.58885
All,River alluvium,-0.464858275834384,-1.0470680480546775,AlluvMIN,AlluvMIN,2,-0.5822097722202935,1.464858275834384,0,1.546105422102352,-0.43154979890654765,21.662806,54.376163
Fine loamy,Brown Earth: Well drained mineral soils,0.49816794835997513,-0.19065193052790297,Well Drained,Well Drained,0,-0.6888198788878781,2.501832051640025,0,3.6478679717949865,-0.8875736849203473,17.564304,-51.44303
Peat,Peat soils,1.1061844716025737,2.3266924149295853,Peat,Peat,4,1.2205079433270116,-2.1061844716025737,2,-2.442916105622074,0.8395354442153488,-21.605461,27.703005
Peat,Peat soils,0.2448277303422257,0.11500500030656871,Peat,Peat,4,-0.129822730035657,-1.2448277303422257,2,-1.8057785389723027,-0.13562345806377607,-3.804109,-1.9332156
Peat,Peat soils,-0.8619875332642083,3.6473610406106047,Peat,Peat,4,4.509348573874813,-0.1380124667357917,2,-0.9511481190424564,4.362087345973331,-23.780748,53.410286
Fine loamy,Luvisol: Well drained mineral soils,0.2763545130288791,-0.08684391628223333,Well Drained,Well Drained,0,-0.3631984293111124,2.723645486971121,0,3.815736739349683,-0.5312078575977104,29.815048,-32.928005
Fine loamy,Luvisol: Well drained mineral soils,-0.5174448367600691,-1.1191569468363924,Well Drained,Well Drained,0,-0.6017121100763233,3.517444836760069,0,4.408572649316695,-0.5223745299006581,82.94136,-30.683174
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.272976643455309,-0.24832304955327497,Poorly Drained,Poorly Drained,6,-0.5212996930085839,-3.272976643455309,1,-4.652270055628598,-0.4086789450823468,-58.757355,-22.789331
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.03215757469051355,-0.5049595292161805,Poorly Drained,Poorly Drained,6,-0.4728019545256669,-2.9678424253094864,1,-4.423595463658421,-0.2788145082446768,-52.397022,-12.6333065
Peat,Peat soils,-0.887884533328245,-0.27715860906596096,Peat,Peat,4,0.610725924262284,-0.11211546667175498,2,-0.9537385364766708,0.8521422163094069,8.077206,32.08207
Fine loamy,Brown Earth: Well drained mineral soils,-0.08395157481858685,-0.7760137886354289,Poorly Drained,Poorly Drained,6,-0.6920622138168421,-2.916048425181413,1,-4.386062136380508,-0.46200979716676327,-46.55421,-20.170856
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.08169966176954016,-1.1105062789825866,Poorly Drained,Poorly Drained,6,-1.0288066172130463,-2.91830033823046,1,-4.389645851884685,-0.7664488529700434,-38.10827,-33.325222
Peat,Peat soils,0.9350390798750275,2.4564524327366724,Peat,Peat,4,1.5214133528616447,-1.9350390798750277,2,-2.31311305614226,1.1593041474301962,-20.92685,29.022364
Fine loamy,Brown Earth: Well drained mineral soils,-1.1896408819004975,-1.2200814051307933,Well Drained,Well Drained,0,-0.03044052323029578,4.189640881900497,0,4.914949636692006,0.1827124062087414,88.888336,4.5594845
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.6558018617932414,0.9310513345155828,Poorly Drained,Poorly Drained,6,0.27524947272234135,-3.6558018617932415,1,-4.934335264457733,0.2019148481536116,-80.87313,-15.233877
Fine loamy,Brown Earth: Well drained mineral soils,0.5409542962918619,0.5042850537278298,Well Drained,Well Drained,0,-0.036669242564032034,2.459045703708138,0,3.6195171513586004,-0.31129199988507394,28.825064,-12.996805
Peat,Peat soils,-1.1963966210476376,-0.27139149716342376,Well Drained,Well Drained,0,0.9250051238842139,4.196396621047637,0,4.9253919669637565,1.0466014136346744,55.710472,58.701317
Fine loamy,Brown Earth: Well drained mineral soils,-0.5500975759712458,-1.0038147087856484,Poorly Drained,Poorly Drained,6,-0.4537171328144026,-2.449902424028754,1,-4.035795766843432,-0.11543062337831944,-32.882282,-0.077340804
Peat,Peat soils,2.2332669526504283,1.3549340593520671,Peat,Peat,4,-0.8783328932983612,-3.2332669526504283,3,-3.2983982294476943,-1.3720634363191917,-10.661979,-29.336462
Peat,Peat soils,-0.4476355322396226,1.2482424891551287,Peat,Peat,4,1.6958780213947513,-0.5523644677603774,2,-1.2771602596553342,1.7069020039547689,-12.018752,40.935547
All,River alluvium,-0.2663565317913665,-0.6952742219999081,AlluvMIN,AlluvMIN,2,-0.4289176902085416,1.2663565317913665,0,1.3983855368466536,-0.3492714398227619,14.794418,59.807804
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.1256119662259501,-1.0816707194699007,Well Drained,Well Drained,0,-0.9560587532439506,3.12561196622595,0,4.113277815543127,-0.9526361767775192,48.85767,-68.0269
Peat,Peat soils,-0.5230746193826858,-0.09261102818477053,Peat,Peat,4,0.43046359119791533,-0.47692538061731415,2,-1.2278247094049106,0.5865617370497905,4.7941356,22.167204
All,Lake alluvium,-1.0871788381688745,-0.3665488435552876,Well Drained,Well Drained,0,0.7206299946135869,4.0871788381688745,0,4.842487514206122,0.8313966171753643,60.29883,50.30056
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.41273087997939945,-0.3175283923837214,Poorly Drained,Poorly Drained,6,0.09520248759567806,-2.5872691200206006,1,-4.135524413382801,0.34102708432164,-52.765167,16.68601
Coarse loamy,Brown Earth: Well drained mineral soils,-0.5219486628581624,0.5590726168019332,Poorly Drained,Poorly Drained,6,1.0810212796600958,-2.478051337141838,1,-4.048215265822405,1.2612335310777394,-67.388664,42.438244
Peat,Peat soils,-0.694220011110232,-0.5424457565826722,Peat,Peat,4,0.15177425452755977,-0.305779988889768,2,-1.1012886106828648,0.38343253727698257,14.043703,17.308187
Fine loamy,Luvisol: Well drained mineral soils,-0.39021174948893284,-0.8481026874171439,Poorly Drained,Poorly Drained,6,-0.45789093792821106,-2.609788250511067,1,-4.155498165740098,-0.16431693980095552,-37.511856,-4.600104
Peat,Peat soils,-0.17177618373140663,2.0527545995590684,Poorly Drained,Poorly Drained,6,2.224530783290475,-2.8282238162685935,1,-4.303883333880603,2.1940622832145857,-90.71653,24.557255
Peat,Lithosols: Stony mineral soils often overlying bedrock,2.7050427364257033,0.6715312989014086,Poorly Drained,Poorly Drained,6,-2.033511437524295,-5.705042736425703,3,-6.481261167181307,-2.4593083800552673,-69.14096,-62.001354
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.3384177493608595,-0.40691862687304803,Well Drained,Well Drained,0,-0.06850087751218853,3.3384177493608593,0,4.277571529049482,-0.09184541954448189,58.04461,-6.4462767
Fine loamy,Luvisol: Well drained mineral soils,-0.5061852715148358,-0.9259586981013961,Well Drained,Well Drained,0,-0.41977342658656025,3.506185271514836,0,4.401170077468819,-0.36141088735978066,77.40771,-19.249882
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.9588197943732146,0.0602174372324653,Well Drained,Well Drained,0,1.01903723160568,3.9588197943732144,0,4.7480892982416565,1.0643894622418721,48.13106,55.972733
Peat,Peat soils,-0.33503987978728955,-0.29157638882230397,Peat,Peat,4,0.043463490964985585,-0.6649601202127104,2,-1.3707551757079928,0.1843539756464424,4.141317,7.133922
Coarse loamy,Brown Earth: Well drained mineral soils,-0.5546014020693391,-0.5972333196567756,Poorly Drained,Poorly Drained,6,-0.04263191758743656,-2.445398597930661,1,-4.030107403093567,0.25671261672636747,-41.420616,14.091564
All,River alluvium,-0.8754990115584883,0.9743046737846117,AlluvMIN,AlluvMIN,2,1.8498036853431001,1.8754990115584884,0,1.867189454415921,1.8784458210501387,-0.7341798,87.36223
Fine loamy,Brown Earth: Well drained mineral soils,0.4159731220697719,-0.13586436745379954,Poorly Drained,Poorly Drained,6,-0.5518374895235714,-3.4159731220697718,1,-4.759478923669922,-0.47658400538871415,-60.346848,-24.62866
Fine loamy,Brown Earth: Well drained mineral soils,-0.9182853594903748,-0.6779728862922965,Well Drained,Well Drained,0,0.24031247319807836,3.918285359490375,0,4.7133588061725735,0.35040167307329806,72.779236,25.98134
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.8890104898527683,1.297262940326695,Well Drained,Well Drained,0,2.1862734301794635,3.8890104898527684,0,4.702414400199279,2.0977442026153725,35.162468,74.93459
Fine loamy,Brown Earth: Well drained mineral soils,1.6432657338002024,-0.15028214721014255,Well Drained,Well Drained,0,-1.793547881010345,1.3567342661997976,0,2.7845043329866153,-2.2073894003328145,-10.72552,-74.63612
Fine loamy,Luvisol: Well drained mineral soils,-0.3294100971646729,-1.1595267301541528,Well Drained,Well Drained,0,-0.8301166329894798,3.329410097164673,0,4.266536124763252,-0.7815007755611152,59.66712,-64.6066
Peat,Peat soils,0.6445422965480081,1.6086869830637038,Poorly Drained,Poorly Drained,6,0.9641446865156957,-3.644542296548008,1,-4.922024139730025,0.8265988011464257,-85.81956,5.8196435
Peat,Peat soils,1.4270820810917229,1.9056932460443698,Peat,Peat,4,0.478611164952647,-2.427082081091723,2,-2.6872984444934787,0.07965279100286182,-17.70997,-7.9004045
Peat,Peat soils,-0.40034535820964273,0.423545487092309,Poorly Drained,Poorly Drained,6,0.8238908453019518,-2.5996546417903574,1,-4.140687978366217,0.9949387608560937,-66.599945,36.903984
Coarse loamy,Brown Earth: Well drained mineral soils,-0.1650204445842667,-0.15316570316141115,Well Drained,Well Drained,0,0.011854741422855558,3.165020444584267,0,4.148231882168397,-0.06828413456297666,45.45945,-8.865722
Peat,Peat soils,-0.2607267491687498,0.610976623924768,Peat,Peat,4,0.8717033730935179,-0.7392732508312502,2,-1.4217121003413087,0.9106025285256604,-6.5789986,27.654594
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.5477100354390018,0.21881301455223834,Poorly Drained,Poorly Drained,6,-0.3288970208867634,-3.547710035439002,1,-4.856830943423454,-0.3126289104691139,-66.98655,-21.224339
Coarse loamy,Brown Earth: Well drained mineral soils,-0.00851248767552367,1.0550442404201326,Well Drained,Well Drained,0,1.0635567280956562,3.0085124876755236,0,4.037009472422195,0.8363712146628007,28.77093,61.446106
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-0.2674824883158897,0.08905299674515131,Poorly Drained,Poorly Drained,6,0.35653548506104105,-2.7325175116841103,1,-4.242773736902466,0.5358060669747228,-62.09253,22.81037
Clayey,Surface-water Gley: Poorly drained mineral soil,-0.5151929237110224,-0.378083067360362,Poorly Drained,Poorly Drained,6,0.13710985635066042,-2.484807076288978,1,-4.058592582148728,0.4077504520694707,-48.5091,20.771608
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.6615672718990554,0.01984765391470489,Poorly Drained,Poorly Drained,6,0.6814149258137603,-2.3384327281009445,1,-3.9459593803920656,0.9401185423940074,-57.619396,41.158405
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.9845811669540538,-0.3751995114090934,Well Drained,Well Drained,0,-1.3597806783631472,2.0154188330459464,0,3.2799925539280133,-1.6301689848593208,0.82791483,-71.71233
Fine loamy,Brown Earth: Well drained mineral soils,-0.8360905332001717,-0.19641904243044017,Well Drained,Well Drained,0,0.6396714907697315,3.8360905332001716,0,4.654084783727468,0.6874988777892456,54.043056,38.725574
Peat,Peat soils,-0.32378031454205625,3.534902358511129,Poorly Drained,Poorly Drained,6,3.858682673053185,-2.676219685457944,1,-4.180893043536789,3.711255474027116,-97.85928,26.33276
Fine loamy,Luvisol: Well drained mineral soils,-0.588380097805039,-1.2777525241561654,Well Drained,Well Drained,0,-0.6893724263511264,3.588380097805039,0,4.461175506799992,-0.5814413973769994,85.72176,-33.05631
Peat,Peat soils,6.206767527693261,2.488171548200627,Peat,Peat,4,-3.7185959794926338,-7.206767527693261,3,-6.28868052189708,-5.0558348380558815,-19.483938,-46.727657
Coarse loamy,Brown Earth: Well drained mineral soils,-0.32378031454205625,0.0602174372324653,Well Drained,Well Drained,0,0.38399775177452156,3.323780314542056,0,4.269165571775386,0.3122583253794319,42.06147,14.713354
Fine loamy,Luvisol: Well drained mineral soils,0.008376860192326288,-0.6520208827308791,Well Drained,Well Drained,0,-0.6603977429232054,2.9916231398076736,0,4.014650075348119,-0.723709678834099,42.092026,-50.186478
Coarse loamy,Brown Earth: Well drained mineral soils,-0.4633989235829493,-0.9461435897602763,Well Drained,Well Drained,0,-0.48274466617732703,3.4633989235829494,0,4.368788392415883,-0.4302967642197236,74.608734,-25.315674
All,River alluvium,-0.7831705765475752,-0.9374929219064705,AlluvMIN,AlluvMIN,2,-0.15432234535889533,1.7831705765475752,0,1.7867826384040404,0.044310786491135956,9.017717,68.575745
Peat,Lithosols: Stony mineral soils often overlying bedrock,-0.7966820548418552,-0.23390526979693196,Poorly Drained,Poorly Drained,6,0.5627767850449232,-2.203317945158145,1,-3.8454910219858967,0.8712160186654759,-52.20167,41.8513
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-0.16727235763331322,-0.3809666233116306,Poorly Drained,Poorly Drained,6,-0.2136942656783174,-2.8327276423666867,1,-4.320997898539478,-0.006922876294686686,-55.793285,-0.3683508
Peat,Peat soils,-0.8248309679549384,-0.14163147935633674,Peat,Peat,4,0.6831994885986017,-0.17516903204506162,2,-1.0005273330471642,0.8997321878689245,7.1268167,33.167152
Peat,Peat soils,-0.4071010973567828,1.3376327236444554,Peat,Peat,4,1.7447338210012382,-0.5928989026432172,2,-1.3072260011399421,1.7395395787536434,-12.663444,40.854275
Peat,Peat soils,0.6231491225820648,1.585618535453555,Peat,Peat,4,0.9624694128714902,-1.6231491225820647,2,-2.082805523505855,0.7430542911002215,-18.264853,24.9858
Fine loamy,Surface-water Gley: Poorly drained mineral soil,2.1308049089188046,-0.27427505311469236,Poorly Drained,Poorly Drained,6,-2.405079962033497,-5.130804908918805,3,-6.053522983582667,-2.6324759290983812,-68.51171,-57.501896
Fine loamy,Luvisol: Well drained mineral soils,-0.1256119662259501,-1.0038147087856484,Poorly Drained,Poorly Drained,6,-0.8782027425596983,-2.87438803377405,1,-4.355927406697658,-0.6181849471321138,-36.58096,-26.796387
Peat,Peat soils,-0.7561476199590151,-0.32041194833499,Well Drained,Well Drained,0,0.43573567162402516,3.756147619959015,0,4.593095840234141,0.4809519722687937,55.741,28.436636
Fine loamy,Brown Earth: Well drained mineral soils,-0.7189910546497453,0.7493873095856609,Well Drained,Well Drained,0,1.4683783642354062,3.718991054649745,0,4.571103750741071,1.4020941601056767,40.670444,65.96
Coarse loamy,Brown Earth: Well drained mineral soils,-1.1716255775081241,1.5654336437946748,Well Drained,Well Drained,0,2.7370592213027987,4.171625577508124,0,4.917064015818842,2.6744070655467738,32.90432,76.283775
Fine loamy,Brown Earth: Well drained mineral soils,-0.5636090542655257,-0.7529453410252801,Well Drained,Well Drained,0,-0.18933628675975445,3.563609054265526,0,4.445452219362618,-0.13731010297426904,72.2632,-3.3150249
Fine loamy,Luvisol: Well drained mineral soils,-0.4836661410243692,-0.8971231385887102,Well Drained,Well Drained,0,-0.41345699756434096,3.4836661410243694,0,4.384349501464792,-0.36206738322563436,75.92277,-19.901838
Fine loamy,Luvisol: Well drained mineral soils,-0.4059751408322594,-0.8394520195633381,Well Drained,Well Drained,0,-0.43347687873107876,3.4059751408322594,0,4.326082838698719,-0.40205378447686435,70.05744,-23.202065
Fine loamy,Luvisol: Well drained mineral soils,-0.6570634458009621,-0.963444925467888,Well Drained,Well Drained,0,-0.30638147966692586,3.6570634458009623,0,4.514745624959086,-0.21653233142008654,79.8918,-7.4934764
All,River alluvium,-0.4746584888281826,-0.7615960088790859,AlluvMIN,AlluvMIN,2,-0.2869375200509032,1.4746584888281826,0,1.5551054821857249,-0.16239584680668984,13.205501,63.944794
Fine loamy,Luvisol: Well drained mineral soils,-0.6413000544576355,-0.8769382469298299,Well Drained,Well Drained,0,-0.23563819247219442,3.6413000544576355,0,4.503345051942478,-0.15715779012461162,77.77166,-3.4946814
